Timestamp,Side,Price,Amount
1723662931663,sell,58753.99,0.05
1723662931780,buy,58754.0,0.03404
1723662932111,sell,58753.99,0.20843
1723662932111,sell,58753.99,0.39628
1723662932111,sell,58753.98,0.32505
1723662932111,sell,58753.97,0.0085
1723662932111,sell,58753.95,0.00076
1723662932112,sell,58752.98,0.01529
1723662932112,sell,58752.97,0.05839
1723662932113,sell,58752.0,0.00042
1723662932114,sell,58750.0,0.00351
1723662932114,sell,58748.12,0.02554
1723662932114,sell,58748.0,0.00177
1723662932114,sell,58746.02,0.00784
1723662932114,sell,58746.0,0.00485
1723662932114,sell,58746.0,0.02
1723662932114,sell,58746.0,0.06485
1723662932114,sell,58745.94,0.014
1723662932114,sell,58745.25,0.03675
1723662932114,sell,58744.14,0.00597
1723662932114,sell,58744.0,0.03843
1723662932114,sell,58744.0,0.05262
1723662932114,sell,58743.64,0.02738
1723662932135,sell,58746.01,9e-05
1723662932135,sell,58746.01,9e-05
1723662932135,sell,58746.01,9e-05
1723662932135,sell,58746.01,9e-05
1723662932135,sell,58746.01,9e-05
1723662932135,sell,58746.01,9e-05
1723662932135,sell,58746.01,9e-05
1723662932136,sell,58746.01,9e-05
1723662932136,sell,58746.01,9e-05
1723662932136,sell,58746.01,9e-05
1723662932136,sell,58746.01,9e-05
1723662932136,sell,58746.01,9e-05
1723662932136,sell,58746.01,9e-05
1723662932136,sell,58746.01,9e-05
1723662932170,sell,58743.25,0.0239
1723662932174,buy,58743.17,0.03561
1723662932201,sell,58742.0,9e-05
1723662932251,buy,58742.01,0.03624
1723662932320,buy,58742.01,0.03587
1723662932324,sell,58742.0,0.05
1723662932365,buy,58742.01,0.00025
1723662932382,buy,58742.01,0.03657
1723662932399,buy,58742.01,0.03506
1723662932425,buy,58742.0,0.00026
1723662932456,buy,58742.0,0.03668
1723662932546,buy,58742.0,0.03524
1723662932617,buy,58742.0,0.0362
1723662932688,buy,58742.0,0.03679
1723662932782,buy,58742.0,0.03594
1723662932832,buy,58742.0,0.0355
1723662932878,sell,58741.99,0.0235
1723662932878,sell,58741.99,0.50501
1723662932878,sell,58741.95,0.00094
1723662932879,sell,58740.74,0.00042
1723662932879,sell,58740.0,0.16451
1723662932881,sell,58737.02,0.00042
1723662932881,sell,58735.95,0.014
1723662932881,sell,58735.32,0.01
1723662932881,sell,58734.22,0.01361
1723662932881,sell,58734.08,0.00042
1723662932881,sell,58733.99,0.00069
1723662932881,sell,58732.96,9e-05
1723662932881,sell,58732.0,0.00077
1723662932881,sell,58732.0,0.00058
1723662932881,sell,58731.14,0.00042
1723662932881,sell,58730.0,0.09634
1723662932881,sell,58729.94,9e-05
1723662932881,sell,58729.44,0.00597
1723662932881,sell,58729.31,0.00036
1723662932881,sell,58728.21,0.00042
1723662932881,sell,58726.92,9e-05
1723662932881,sell,58726.73,0.0004
1723662932881,sell,58726.5,0.05533
1723662932881,sell,58726.5,0.08
1723662932881,sell,58726.5,0.00644
1723662932881,sell,58726.43,0.01356
1723662932893,buy,58732.39,0.0001
1723662932895,buy,58732.07,0.0355
1723662932947,buy,58732.07,0.03557
1723662932978,buy,58732.07,0.00024
1723662932989,buy,58732.07,0.0009
1723662932997,sell,58732.06,0.05
1723662932997,buy,58732.07,0.03598
1723662933040,buy,58732.07,0.03631
1723662933072,buy,58732.07,0.00036
1723662933155,buy,58732.07,0.03568
1723662933164,buy,58732.07,0.00026
1723662933683,buy,58732.07,0.13273
1723662933912,buy,58732.07,0.0362
1723662934150,sell,58732.06,0.00015
1723662934330,buy,58732.07,0.00022
1723662934331,buy,58732.07,0.00022
1723662934332,buy,58732.07,0.00022
1723662934334,buy,58732.07,0.00036
1723662934335,buy,58732.07,0.00023
1723662934337,buy,58732.07,0.00026
1723662934339,buy,58732.07,0.00022
1723662934339,buy,58732.07,0.00022
1723662934340,buy,58732.07,0.00023
1723662934342,buy,58732.07,0.00022
1723662934374,buy,58732.07,0.00032
1723662934639,buy,58732.07,0.00031
1723662934727,buy,58732.07,0.0004
1723662934830,buy,58732.07,0.0001
1723662935060,buy,58732.07,0.00026
1723662935097,buy,58732.07,0.00064
1723662935142,buy,58732.07,0.01905
1723662935142,buy,58732.1,0.00027
1723662935142,buy,58732.11,0.00153
1723662935142,buy,58732.37,0.00027
1723662935142,buy,58732.38,0.00578
1723662935142,buy,58732.38,0.00019
1723662935142,buy,58733.99,0.00027
1723662935143,buy,58735.32,0.00597
1723662935154,buy,58735.87,0.00026
1723662935178,buy,58735.87,0.01806
1723662935189,buy,58736.0,9e-05
1723662935193,buy,58736.0,0.0178
1723662935286,buy,58736.0,0.00015
1723662935340,buy,58736.0,0.0178
1723662935719,buy,58736.0,0.0017
1723662935776,buy,58736.0,0.01806
1723662935776,buy,58736.0,0.00903
1723662935849,buy,58736.0,0.0017
1723662935982,buy,58736.0,0.0051
1723662936153,sell,58735.99,0.0913
1723662936153,sell,58735.99,0.0913
1723662936153,sell,58735.99,0.23986
1723662936172,sell,58734.0,9e-05
1723662936314,buy,58734.01,0.00148
1723662936453,buy,58734.01,0.00269
1723662936703,buy,58734.01,0.00023
1723662936714,buy,58734.01,0.00022
1723662936729,buy,58734.01,0.0002
1723662936763,buy,58734.01,0.00022
1723662936794,buy,58734.01,0.01806
1723662936834,buy,58734.01,0.01806
1723662936843,buy,58734.01,0.08578
1723662936850,buy,58734.01,0.04879
1723662936852,buy,58736.0,9e-05
1723662936913,buy,58736.0,0.00107
1723662936913,buy,58736.0,0.003
1723662936916,buy,58736.0,0.003
1723662936920,buy,58736.0,0.00042
1723662937067,buy,58736.0,0.029
1723662937156,buy,58736.0,0.04537
1723662937158,buy,58737.01,9e-05
1723662937158,buy,58737.01,9e-05
1723662937158,buy,58737.01,9e-05
1723662937158,buy,58737.01,9e-05
1723662937158,buy,58737.01,6e-05
1723662937158,buy,58737.93,3e-05
1723662937193,buy,58737.93,0.00071
1723662937200,buy,58738.0,9e-05
1723662937379,buy,58738.0,0.00951
1723662937501,buy,58738.0,0.17103
1723662937566,buy,58738.0,0.00105
1723662937735,buy,58738.0,0.13099
1723662937735,buy,58738.01,0.10927
1723662937735,buy,58738.01,0.12029
1723662937735,buy,58738.26,0.00597
1723662937735,buy,58738.88,0.0001
1723662937735,buy,58739.0,9e-05
1723662937779,buy,58741.2,0.00615
1723662937779,buy,58742.02,9e-05
1723662937779,buy,58742.51,0.00042
1723662937779,buy,58742.88,0.00042
1723662937779,buy,58743.81,0.00027
1723662937779,buy,58743.82,0.01
1723662937779,buy,58743.99,0.00027
1723662937779,buy,58744.0,0.00632
1723662937890,sell,58743.99,0.04
1723662937890,sell,58743.99,0.02
1723662937890,sell,58743.99,0.08
1723662937890,sell,58743.99,0.16
1723662937891,sell,58743.99,0.23818
1723662937891,sell,58743.99,0.0097
1723662937891,sell,58743.99,0.40798
1723662937891,sell,58743.99,0.08451
1723662937891,sell,58743.99,0.28128
1723662937891,sell,58743.99,0.05687
1723662937892,sell,58743.99,0.03733
1723662937909,sell,58742.2,0.00013
1723662937909,sell,58742.2,0.00013
1723662937909,sell,58742.2,0.0001
1723662937909,sell,58741.19,3e-05
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937909,sell,58741.19,0.00013
1723662937935,sell,58738.13,9e-05
1723662938170,sell,58737.99,9e-05
1723662938171,sell,58737.99,9e-05
1723662938171,sell,58737.99,3e-05
1723662938171,sell,58737.5,6e-05
1723662938173,sell,58737.5,9e-05
1723662938182,buy,58737.51,0.16986
1723662938498,sell,58737.5,0.02
1723662938500,sell,58737.5,0.0017
1723662938565,sell,58737.5,0.03781
1723662938565,sell,58736.66,0.0001
1723662938565,sell,58736.01,0.00027
1723662938565,sell,58736.0,0.00202
1723662938565,sell,58734.01,0.00027
1723662938565,sell,58734.0,0.02953
1723662938566,sell,58734.0,0.06017
1723662938566,sell,58733.67,0.00089
1723662938566,sell,58733.66,0.0009
1723662938566,sell,58733.65,0.00094
1723662938566,sell,58733.62,0.00034
1723662938566,sell,58732.47,0.00027
1723662938566,sell,58732.46,0.01649
1723662938580,buy,58732.47,0.00202
1723662938595,sell,58732.46,0.017
1723662938614,sell,58732.46,0.017
1723662938718,buy,58732.47,0.14959
1723662938759,buy,58732.47,0.08647
1723662938762,buy,58732.47,0.00018
1723662938790,buy,58732.47,0.0127
1723662938792,buy,58733.48,9e-05
1723662938792,buy,58733.48,9e-05
1723662938792,buy,58733.48,9e-05
1723662938792,buy,58733.48,9e-05
1723662938792,buy,58733.49,0.00027
1723662938803,buy,58733.99,0.00018
1723662938810,buy,58734.0,9e-05
1723662939562,buy,58734.0,0.00014
1723662939629,sell,58733.99,0.02
1723662939629,sell,58733.99,0.08
1723662939629,sell,58733.99,0.04
1723662939630,sell,58733.99,0.05171
1723662939633,sell,58733.48,0.00018
1723662939643,sell,58732.24,9e-05
1723662939645,sell,58732.24,0.00033
1723662939657,sell,58732.0,0.00052
1723662939657,sell,58732.0,0.00052
1723662939657,sell,58732.0,0.00052
1723662939657,sell,58732.0,0.00052
1723662939657,sell,58732.0,0.00052
1723662939657,sell,58732.0,1e-05
1723662939657,sell,58728.22,0.00051
1723662939695,buy,58728.23,0.00041
1723662939696,buy,58728.23,0.00045
1723662939697,buy,58728.23,0.00047
1723662939698,buy,58728.23,0.0004
1723662939699,buy,58728.23,0.00051
1723662939699,buy,58728.23,0.00043
1723662939700,buy,58728.23,0.00043
1723662939700,buy,58728.23,0.00045
1723662939700,buy,58728.23,0.00047
1723662939700,buy,58728.23,0.00035
1723662939701,buy,58728.23,0.00047
1723662939701,buy,58728.23,0.00047
1723662939701,buy,58728.23,0.00039
1723662939702,buy,58728.23,0.00041
1723662939702,buy,58728.23,0.00047
1723662939702,buy,58728.23,0.00039
1723662939702,buy,58728.23,0.00047
1723662939703,buy,58728.23,0.00047
1723662939705,buy,58728.23,0.00047
1723662939706,buy,58728.23,0.00047
1723662939706,buy,58728.23,0.00047
1723662939706,buy,58728.23,0.00044
1723662939707,buy,58728.23,0.00047
1723662939709,buy,58728.23,0.00047
1723662939711,buy,58728.23,0.00043
1723662939711,buy,58728.23,0.00047
1723662939713,buy,58728.23,0.00046
1723662939716,buy,58728.23,0.00048
1723662939723,buy,58728.23,0.00045
1723662939723,buy,58728.23,0.0004
1723662939724,buy,58728.23,0.0005
1723662939726,buy,58728.23,0.00047
1723662939727,buy,58728.23,0.00047
1723662939727,buy,58728.23,0.00043
1723662939728,buy,58728.23,0.00047
1723662939729,buy,58728.23,0.00043
1723662939731,buy,58728.23,0.00034
1723662939731,buy,58728.23,0.00039
1723662939731,buy,58728.23,0.0004
1723662939732,buy,58728.23,0.0004
1723662939732,buy,58728.23,0.00051
1723662939732,buy,58728.23,0.05
1723662939732,buy,58728.23,0.00046
1723662939733,buy,58728.23,0.0005
1723662939733,buy,58728.23,0.00039
1723662939735,buy,58728.23,0.00063
1723662939736,buy,58728.23,0.00068
1723662939738,buy,58728.23,0.00045
1723662939738,buy,58728.23,0.00049
1723662939738,buy,58728.23,0.00047
1723662939738,buy,58728.23,0.00045
1723662939738,buy,58728.23,0.00057
1723662939740,buy,58728.23,0.00067
1723662939740,buy,58728.23,0.00066
1723662939740,buy,58728.23,0.00063
1723662939744,buy,58728.23,0.00044
1723662939744,buy,58728.23,0.00075
1723662939746,buy,58728.23,0.00043
1723662939752,buy,58728.23,0.0004
1723662939752,buy,58728.23,0.0004
1723662939756,buy,58728.23,0.00047
1723662939757,buy,58728.23,0.00046
1723662939758,buy,58728.23,0.00047
1723662939758,buy,58728.23,0.0005
1723662939758,buy,58728.23,0.00043
1723662939758,buy,58728.23,0.00046
1723662939759,buy,58728.23,0.00047
1723662939764,buy,58728.23,0.00043
1723662939766,buy,58728.23,0.00038
1723662939768,buy,58728.23,0.00041
1723662939770,buy,58728.23,0.00052
1723662939770,buy,58728.23,0.00035
1723662939772,buy,58728.23,0.00067
1723662939772,buy,58728.23,0.0004
1723662939773,buy,58728.23,0.00049
1723662939774,buy,58728.23,0.00067
1723662939777,buy,58728.23,0.00045
1723662939777,buy,58728.23,0.00067
1723662939778,buy,58728.23,0.00045
1723662939778,buy,58728.23,0.00057
1723662939778,buy,58728.23,0.00047
1723662939784,buy,58728.23,0.00045
1723662939785,buy,58728.23,0.00074
1723662939787,buy,58728.23,0.0004
1723662939787,buy,58728.23,0.00047
1723662939787,buy,58728.23,0.00049
1723662939788,buy,58728.23,0.00047
1723662939790,buy,58728.23,0.00046
1723662939791,buy,58728.23,0.00047
1723662939791,buy,58728.23,0.00043
1723662939792,buy,58728.23,0.00039
1723662939793,buy,58728.23,0.00046
1723662939793,buy,58728.23,0.00041
1723662939793,buy,58728.23,0.00043
1723662939794,buy,58728.23,0.0005
1723662939797,buy,58728.23,0.00051
1723662939799,buy,58728.23,0.00038
1723662939799,buy,58728.23,0.00041
1723662939800,buy,58728.23,0.00066
1723662939800,buy,58728.23,0.00067
1723662939801,buy,58728.23,0.00063
1723662939801,buy,58728.23,0.00042
1723662939802,buy,58728.23,0.00049
1723662939802,buy,58728.23,0.00067
1723662939805,buy,58728.23,0.00057
1723662939808,buy,58728.23,0.00045
1723662939808,buy,58728.23,0.00047
1723662939810,buy,58728.23,0.00045
1723662939811,buy,58728.23,0.00074
1723662939811,buy,58728.23,0.00047
1723662939814,buy,58728.23,0.00049
1723662939814,buy,58728.23,0.00041
1723662939814,buy,58728.23,0.00047
1723662939815,buy,58728.23,0.00047
1723662939816,buy,58728.23,0.00044
1723662939817,buy,58728.23,0.00047
1723662939817,buy,58728.23,0.00043
1723662939818,buy,58728.23,0.0004
1723662939818,buy,58728.23,0.00047
1723662939821,buy,58728.23,0.00046
1723662939824,buy,58728.23,0.00045
1723662939825,buy,58728.23,0.00039
1723662939825,buy,58728.23,0.00035
1723662939826,buy,58728.23,0.00039
1723662939826,buy,58728.23,0.00047
1723662939827,buy,58728.23,0.00043
1723662939827,buy,58728.23,0.00047
1723662939827,buy,58728.23,0.00048
1723662939828,buy,58728.23,0.0004
1723662939829,buy,58728.23,0.00068
1723662939831,buy,58728.23,0.00049
1723662939835,buy,58728.23,0.00057
1723662939838,buy,58728.23,0.00043
1723662939838,buy,58728.23,0.00075
1723662939839,buy,58728.23,0.00066
1723662939839,buy,58728.23,0.00063
1723662939841,buy,58728.23,0.0005
1723662939842,buy,58728.23,0.00054
1723662939842,buy,58728.23,0.00045
1723662939843,buy,58728.23,0.00047
1723662939843,buy,58728.23,0.0004
1723662939846,buy,58728.23,0.00045
1723662939846,buy,58728.23,0.00049
1723662939849,buy,58728.23,0.00041
1723662939849,buy,58728.23,0.00063
1723662939851,buy,58728.23,0.00047
1723662939852,buy,58728.23,0.00047
1723662939852,buy,58728.23,0.00066
1723662939852,buy,58728.23,0.00043
1723662939853,buy,58728.23,0.00039
1723662939855,buy,58728.23,0.00046
1723662939855,buy,58728.23,0.00046
1723662939856,buy,58728.23,0.00043
1723662939857,buy,58728.23,0.00051
1723662939857,buy,58728.23,0.00067
1723662939857,buy,58728.23,0.00041
1723662939858,buy,58728.23,0.00039
1723662939861,buy,58728.23,0.00035
1723662939864,buy,58728.23,0.00047
1723662940156,buy,58728.23,0.00026
1723662940215,sell,58728.22,0.00041
1723662940494,buy,58728.23,0.10122
1723662940834,sell,58728.22,0.00041
1723662940837,sell,58728.22,0.00036
1723662940848,sell,58728.22,0.00021
1723662940849,sell,58728.22,0.00041
1723662940850,sell,58728.22,0.00028
1723662940850,sell,58728.22,0.0002
1723662940852,sell,58728.22,0.00041
1723662940853,sell,58728.22,0.00045
1723662940857,sell,58728.22,0.00046
1723662940857,sell,58728.22,0.00029
1723662940858,sell,58728.22,0.00023
1723662940858,sell,58728.22,0.00031
1723662940859,sell,58728.22,0.00043
1723662940859,sell,58728.22,0.00042
1723662940863,sell,58728.22,0.00045
1723662940929,buy,58728.23,0.00022
1723662940929,buy,58728.23,0.00022
1723662940929,buy,58728.23,0.00022
1723662940930,buy,58728.23,0.00022
1723662940930,buy,58728.23,0.00022
1723662940930,buy,58728.23,0.00022
1723662940931,buy,58728.23,0.00022
1723662940933,buy,58728.23,0.00022
1723662940934,buy,58728.23,0.00094
1723662940934,buy,58728.23,0.001
1723662940934,buy,58728.23,0.0012
1723662940935,buy,58728.23,0.00102
1723662940935,buy,58728.23,0.00099
1723662940937,buy,58728.23,0.00098
1723662940938,buy,58728.23,0.00098
1723662940940,buy,58728.23,0.00094
1723662940940,buy,58728.23,0.00107
1723662940940,buy,58728.23,0.00102
1723662940941,buy,58728.23,0.001
1723662940943,buy,58728.23,0.00068
1723662940997,buy,58728.23,0.00036
1723662940999,buy,58728.23,0.00094
1723662940999,buy,58728.23,0.00022
1723662941026,buy,58728.23,0.00094
1723662941027,buy,58728.23,0.001
1723662941028,buy,58728.23,0.00102
1723662941028,buy,58728.23,0.0012
1723662941031,buy,58728.23,0.00099
1723662941039,buy,58728.23,0.001
1723662941039,buy,58728.23,0.00102
1723662941039,buy,58728.23,0.00094
1723662941046,buy,58728.23,0.0008
1723662941177,buy,58728.23,0.09057
1723662941177,buy,58729.4,0.00027
1723662941177,buy,58729.44,0.00597
1723662941181,buy,58731.87,9e-05
1723662941202,buy,58731.87,0.00022
1723662941202,buy,58731.87,0.00022
1723662941202,buy,58731.87,0.00022
1723662941202,buy,58731.87,0.00022
1723662941202,buy,58731.87,0.00022
1723662941208,buy,58731.87,0.00022
1723662941208,buy,58731.87,0.00022
1723662941208,buy,58731.87,0.00022
1723662941209,buy,58731.87,0.001
1723662941222,buy,58732.38,9e-05
1723662941228,buy,58732.38,0.00103
1723662941229,buy,58732.38,0.00094
1723662941230,buy,58732.38,0.00098
1723662941230,buy,58732.38,0.00068
1723662941232,buy,58732.38,0.00045
1723662941232,buy,58732.38,0.00045
1723662941232,buy,58732.38,0.00045
1723662941233,buy,58732.38,0.00045
1723662941233,buy,58732.38,0.00045
1723662941248,buy,58733.5,0.00022
1723662941248,buy,58733.5,0.00022
1723662941248,buy,58733.5,0.00022
1723662941248,buy,58733.5,0.00022
1723662941248,buy,58733.5,0.00022
1723662941248,buy,58733.5,0.00022
1723662941248,buy,58733.5,0.00022
1723662941248,buy,58733.5,0.00022
1723662941249,buy,58733.5,0.00022
1723662941249,buy,58733.5,0.00022
1723662941249,buy,58733.5,0.00022
1723662941250,buy,58733.5,0.00022
1723662941250,buy,58733.5,0.00022
1723662941252,buy,58733.5,0.00022
1723662941253,buy,58733.5,0.00022
1723662941253,buy,58733.5,0.00022
1723662941254,buy,58733.5,0.00022
1723662941254,buy,58733.5,0.00022
1723662941254,buy,58733.5,0.00022
1723662941258,buy,58733.5,0.00023
1723662941261,buy,58733.5,0.00053
1723662941261,buy,58733.5,0.00055
1723662941261,buy,58733.5,0.00066
1723662941261,buy,58733.5,0.00059
1723662941262,buy,58733.5,0.00065
1723662941262,buy,58733.5,0.00073
1723662941262,buy,58733.5,0.00021
1723662941263,buy,58733.5,0.00022
1723662941278,buy,58733.5,0.00032
1723662941281,buy,58733.5,0.00019
1723662941284,buy,58733.55,0.0001
1723662941284,buy,58733.99,0.00018
1723662941284,buy,58733.99,0.00028
1723662941284,buy,58733.99,0.00028
1723662941284,buy,58733.99,0.0002
1723662941284,buy,58734.07,8e-05
1723662941284,buy,58734.07,0.00028
1723662941285,buy,58734.07,6e-05
1723662941285,buy,58734.32,0.00022
1723662941285,buy,58734.32,0.00028
1723662941285,buy,58734.32,0.00028
1723662941285,buy,58734.32,9e-05
1723662941285,buy,58735.0,0.00019
1723662941567,buy,58735.0,0.03458
1723662941567,buy,58735.01,0.0497
1723662941567,buy,58735.32,0.00579
1723662941569,buy,58735.32,0.00018
1723662941569,buy,58736.0,0.00013
1723662941569,buy,58736.0,0.00031
1723662941569,buy,58736.0,0.00031
1723662941569,buy,58736.0,0.00031
1723662941569,buy,58736.0,0.00024
1723662941569,buy,58738.0,7e-05
1723662941646,buy,58738.26,9e-05
1723662941659,buy,58738.32,0.00018
1723662941662,buy,58738.33,9e-05
1723662941770,buy,58738.33,0.02545
1723662941772,buy,58739.0,9e-05
1723662941772,buy,58739.94,8e-05
1723662941772,buy,58739.94,0.00017
1723662941772,buy,58739.94,0.00017
1723662941772,buy,58740.0,0.00017
1723662941772,buy,58740.0,0.00016
1723662941772,buy,58741.2,1e-05
1723662942054,sell,58741.19,0.00116
1723662942077,buy,58741.2,0.00583
1723662942079,buy,58741.2,0.00031
1723662942082,sell,58741.98,0.00023
1723662942084,sell,58741.98,0.00022
1723662942084,sell,58741.98,0.00019
1723662942087,buy,58742.0,9e-05
1723662942124,sell,58741.99,0.00022
1723662942213,buy,58742.0,0.08961
1723662942213,buy,58742.02,9e-05
1723662942213,buy,58743.76,0.00042
1723662942213,buy,58743.99,0.00027
1723662942213,buy,58744.0,0.07983
1723662942323,buy,58744.0,0.00084
1723662942323,buy,58744.0,0.00084
1723662942323,buy,58744.0,0.00084
1723662942323,buy,58744.0,0.00084
1723662942323,buy,58744.0,0.00084
1723662942324,buy,58744.0,2e-05
1723662942324,buy,58744.14,0.00082
1723662942357,buy,58744.14,0.00258
1723662942360,buy,58744.14,0.00053
1723662942360,buy,58744.14,0.00053
1723662942360,buy,58744.14,0.00053
1723662942360,buy,58744.14,0.00053
1723662942360,buy,58744.14,0.00045
1723662942360,buy,58745.04,8e-05
1723662942360,buy,58745.04,1e-05
1723662942360,buy,58745.56,0.00052
1723662942360,buy,58745.56,0.00036
1723662942379,buy,58745.73,0.00018
1723662942380,buy,58745.74,9e-05
1723662942383,buy,58745.74,0.00991
1723662942383,buy,58745.82,0.00042
1723662942383,buy,58745.99,0.00027
1723662942383,buy,58746.0,0.04051
1723662942407,buy,58746.29,9e-05
1723662942407,buy,58746.29,9e-05
1723662942407,buy,58746.38,9e-05
1723662942418,buy,58746.38,0.026
1723662942525,buy,58747.08,9e-05
1723662943002,buy,58747.08,0.0851
1723662943183,sell,58747.07,0.05916
1723662943190,sell,58747.07,0.002
1723662943191,sell,58747.07,0.002
1723662943191,sell,58747.07,0.004
1723662943191,sell,58747.07,0.004
1723662943191,sell,58747.07,0.002
1723662943191,sell,58747.07,0.006
1723662943214,sell,58747.07,0.04638
1723662943214,sell,58747.04,0.00027
1723662943214,sell,58747.03,0.0034
1723662943214,sell,58746.38,0.00063
1723662943234,sell,58742.0,9e-05
1723662943301,buy,58742.01,0.00155
1723662943448,buy,58742.01,0.00026
1723662943448,sell,58741.99,9e-05
1723662943676,sell,58741.99,0.00562
1723662943953,sell,58741.99,0.01735
1723662943953,sell,58741.24,0.00027
1723662943953,sell,58741.23,0.05851
1723662943953,sell,58741.21,0.00387
1723662943953,sell,58741.21,0.02167
1723662943953,sell,58740.0,0.00082
1723662943953,sell,58738.01,0.00027
1723662943953,sell,58738.0,0.0897
1723662943953,sell,58737.69,0.04754
1723662943953,sell,58737.69,0.02
1723662943953,sell,58737.69,0.03323
1723662943953,sell,58737.49,0.00013
1723662943953,sell,58737.02,0.00042
1723662943953,sell,58737.01,0.00622
1723662943964,sell,58736.16,0.0001
1723662944042,sell,58736.01,0.00018
1723662944042,sell,58736.0,9e-05
1723662944122,sell,58736.0,0.0001
1723662944313,sell,58736.0,0.00201
1723662944313,sell,58734.01,0.00027
1723662944835,sell,58734.0,0.00126
1723662944862,buy,58734.01,0.01361
1723662945903,buy,58734.01,0.00031
1723662946105,buy,58734.01,0.00064
1723662946281,sell,58734.0,0.00513
1723662946434,buy,58734.01,0.00067
1723662946703,buy,58734.01,0.00085
1723662946976,buy,58734.01,0.003
1723662947223,sell,58734.0,0.00205
1723662947773,buy,58734.01,0.00099
1723662947985,sell,58734.0,0.00084
1723662948002,sell,58734.0,0.2136
1723662948167,buy,58734.01,0.22759
1723662948305,buy,58734.01,0.00577
1723662948305,buy,58734.34,0.00027
1723662948305,buy,58734.35,0.00094
1723662948305,buy,58734.65,0.00027
1723662948305,buy,58734.66,0.00087
1723662948305,buy,58735.32,0.00027
1723662948305,buy,58735.33,0.00111
1723662948305,buy,58735.34,0.00027
1723662948305,buy,58735.35,0.00179
1723662948305,buy,58735.41,0.00034
1723662948305,buy,58735.99,0.00027
1723662948305,buy,58736.0,0.00508
1723662948337,buy,58736.99,0.00027
1723662948338,buy,58737.99,0.00027
1723662948339,buy,58739.28,9e-05
1723662948345,buy,58739.28,1e-05
1723662948353,buy,58739.29,9e-05
1723662948353,buy,58739.86,9e-05
1723662948361,buy,58739.87,9e-05
1723662948450,sell,58739.86,0.00201
1723662948496,buy,58739.87,0.0211
1723662948496,buy,58739.87,0.00435
1723662948496,buy,58739.94,0.00042
1723662948497,buy,58741.2,0.00018
1723662948497,buy,58741.99,0.00027
1723662948497,buy,58742.0,0.01702
1723662948497,buy,58742.02,9e-05
1723662948498,buy,58742.88,9e-05
1723662948502,buy,58742.88,0.00033
1723662948509,buy,58742.89,9e-05
1723662948509,buy,58743.99,0.00027
1723662948521,buy,58744.0,0.00015
1723662948521,buy,58744.0,0.00015
1723662948521,buy,58744.0,0.00015
1723662948521,buy,58744.0,0.00015
1723662948521,buy,58744.0,7e-05
1723662948521,buy,58745.04,8e-05
1723662948521,buy,58745.04,1e-05
1723662948521,buy,58745.3,0.00014
1723662948533,buy,58745.82,0.00042
1723662948533,buy,58745.99,0.00027
1723662948537,sell,58745.99,0.01472
1723662948539,sell,58745.99,0.01472
1723662948539,sell,58745.99,0.01472
1723662948691,buy,58746.0,0.00403
1723662948964,buy,58746.0,0.00851
1723662949095,sell,58745.99,0.0049
1723662949099,sell,58745.99,0.00765
1723662949100,sell,58745.99,0.00022
1723662949100,sell,58745.99,0.00022
1723662949100,sell,58745.99,0.00022
1723662949100,sell,58745.99,0.00022
1723662949100,sell,58745.99,0.00022
1723662949100,sell,58745.99,0.00022
1723662949100,sell,58745.99,0.00022
1723662949100,sell,58745.99,0.00022
1723662949100,sell,58745.99,0.00022
1723662949100,sell,58745.99,0.00022
1723662949101,sell,58745.99,0.00022
1723662949101,sell,58745.99,0.00022
1723662949101,sell,58745.99,0.00022
1723662949101,sell,58745.99,0.00022
1723662949101,sell,58745.99,0.00022
1723662949102,sell,58745.99,0.00022
1723662949102,sell,58745.99,0.00022
1723662949103,sell,58745.99,0.00022
1723662949104,sell,58745.99,0.00022
1723662949104,sell,58745.99,0.00022
1723662949105,sell,58745.99,0.00022
1723662949105,sell,58745.99,0.00022
1723662949105,sell,58745.99,0.00022
1723662949106,buy,58746.0,0.00054
1723662949106,sell,58745.99,0.00022
1723662949108,sell,58745.99,0.00039
1723662949111,sell,58745.99,0.00022
1723662949114,sell,58745.99,0.00059
1723662949130,sell,58745.99,0.00022
1723662949131,sell,58745.99,0.00048
1723662949131,sell,58745.99,0.00022
1723662949132,sell,58745.99,0.00022
1723662949133,sell,58745.99,0.00022
1723662949133,sell,58745.99,0.00043
1723662949134,sell,58745.99,0.00037
1723662949380,buy,58746.0,0.00171
1723662949581,buy,58746.0,0.18624
1723662949581,buy,58746.02,0.00027
1723662949581,buy,58746.03,0.02799
1723662949581,buy,58746.03,0.01776
1723662949582,buy,58746.03,0.038
1723662949588,buy,58747.99,0.00018
1723662949598,buy,58747.99,9e-05
1723662949600,buy,58748.06,9e-05
1723662949601,buy,58750.0,9e-05
1723662949650,buy,58751.08,9e-05
1723662949650,buy,58751.69,1e-05
1723662949650,buy,58751.69,0.0001
1723662949650,buy,58751.69,0.0001
1723662949650,buy,58751.69,0.0001
